USERID;AGE;GENDER;PROVINCE;AGE_BUCKETS;RACE
939928;45;male;Gauteng;Adults;Unknown
939941;26;male;Limpopo;Youth;black
939975;41;male;Gauteng;Adults;black
939977;24;male;Mpumalanga;Youth;black
939980;31;male;Gauteng;Youth;white
939982;46;male;Kwazulu Natal;Adults;black
939992;44;male;Gauteng;Adults;indian_asian
940010;27;male;Gauteng;Youth;black
940027;111;male;Limpopo;Seniors;Unknown
940030;25;male;Gauteng;Youth;black
940031;42;male;Eastern Cape;Adults;black
940064;45;male;Western Cape;Adults;coloured
940076;51;male;Eastern Cape;Adults;black
940093;45;male;Western Cape;Adults;coloured
940108;22;male;Mpumalanga;Youth;black
940130;39;male;Kwazulu Natal;Adults;black
940149;32;male;Gauteng;Youth;black
940154;35;male;Gauteng;Youth;indian_asian
940163;18;male;Free State;Teens;black
940169;45;male;Gauteng;Adults;black
940170;31;male;Kwazulu Natal;Youth;black
940176;31;male;Eastern Cape;Youth;black
940177;39;male;Gauteng;Adults;indian_asian
940183;40;male;Limpopo;Adults;white
940195;20;male;Mpumalanga;Youth;black
940201;34;male;Gauteng;Youth;black
940208;24;male;Limpopo;Youth;black
940210;23;female;Mpumalanga;Youth;black
940212;22;male;Gauteng;Youth;indian_asian
940243;43;male;Gauteng;Adults;black
940244;26;male;Kwazulu Natal;Youth;black
940250;46;female;Eastern Cape;Adults;indian_asian
940266;15;female;Kwazulu Natal;Teens;black
940268;33;male;Gauteng;Youth;black
940271;48;male;Western Cape;Adults;coloured
940281;35;male;Gauteng;Youth;white
940286;27;male;Gauteng;Youth;indian_asian
940290;67;male;Gauteng;Seniors;Unknown
940303;32;male;Western Cape;Youth;Unknown
940308;32;male;Gauteng;Youth;Unknown
940320;23;male;Limpopo;Youth;Unknown
940329;34;female;Gauteng;Youth;white
940343;39;male;Mpumalanga;Adults;black
940353;29;male;Gauteng;Youth;indian_asian
940374;37;male;Western Cape;Adults;coloured
940384;20;male;Gauteng;Youth;black
940392;29;female;Gauteng;Youth;black
940422;38;male;North West;Adults;black
940427;24;male;Gauteng;Youth;indian_asian
940434;21;male;Western Cape;Youth;coloured
940436;29;male;Free State;Youth;indian_asian
940446;24;male;Gauteng;Youth;Unknown
940454;22;male;Gauteng;Youth;indian_asian
940466;26;male;Limpopo;Youth;white
940469;42;male;Gauteng;Adults;Unknown
940476;40;male;Mpumalanga;Adults;black
940485;27;male;Kwazulu Natal;Youth;indian_asian
940509;26;male;Western Cape;Youth;Unknown
940516;42;male;Kwazulu Natal;Adults;coloured
940522;29;male;Gauteng;Youth;black
940545;33;female;Gauteng;Youth;black
940555;25;male;Limpopo;Youth;indian_asian
940585;24;male;Free State;Youth;black
940586;34;male;Gauteng;Youth;black
940590;27;male;Western Cape;Youth;coloured
940595;31;male;Limpopo;Youth;black
940602;32;male;Gauteng;Youth;indian_asian
940611;29;male;Gauteng;Youth;black
940614;32;male;Gauteng;Youth;indian_asian
940616;39;male;Western Cape;Adults;coloured
940621;27;male;Western Cape;Youth;indian_asian
940626;10;male;Gauteng;Kids;white
940631;27;female;Kwazulu Natal;Youth;black
940635;49;male;Kwazulu Natal;Adults;black
940640;30;male;Gauteng;Youth;indian_asian
940643;28;male;Gauteng;Youth;coloured
940648;26;male;Gauteng;Youth;black
940664;36;female;Northern Cape;Adults;black
940668;30;male;Gauteng;Youth;black
940671;34;male;Kwazulu Natal;Youth;white
940707;26;male;Eastern Cape;Youth;indian_asian
940714;40;male;Kwazulu Natal;Adults;black
940736;27;male;Gauteng;Youth;indian_asian
940738;33;male;Gauteng;Youth;indian_asian
940746;38;male;Gauteng;Adults;indian_asian
940749;30;male;Western Cape;Youth;coloured
940755;26;female;Gauteng;Youth;coloured
940756;42;male;Kwazulu Natal;Adults;black
940769;25;male;Eastern Cape;Youth;black
940775;32;male;Eastern Cape;Youth;coloured
940779;33;male;Kwazulu Natal;Youth;indian_asian
940794;33;male;Mpumalanga;Youth;white
940797;44;male;Eastern Cape;Adults;coloured
940801;30;male;Western Cape;Youth;black
940811;47;male;Kwazulu Natal;Adults;coloured
940827;27;female;Gauteng;Youth;black
940881;31;male;Limpopo;Youth;indian_asian
940888;29;male;Gauteng;Youth;Unknown
940889;35;female;Western Cape;Youth;coloured
940895;34;female;Gauteng;Youth;Unknown
940902;44;male;Western Cape;Adults;black
940937;30;male;Western Cape;Youth;white
940948;27;male;Mpumalanga;Youth;black
940967;31;male;Gauteng;Youth;indian_asian
940971;39;male;Free State;Adults;coloured
940974;41;male;Western Cape;Adults;black
940976;32;female;Kwazulu Natal;Youth;black
940991;25;male;Western Cape;Youth;coloured
940992;22;male;Western Cape;Youth;coloured
941003;24;male;Gauteng;Youth;black
941006;29;female;Kwazulu Natal;Youth;indian_asian
941007;29;male;Gauteng;Youth;black
941012;25;male;Gauteng;Youth;indian_asian
941028;30;male;Gauteng;Youth;black
941041;38;male;Eastern Cape;Adults;indian_asian
941046;18;male;Limpopo;Teens;black
941048;45;male;Gauteng;Adults;white
941061;45;male;North West;Adults;Unknown
941092;25;male;Kwazulu Natal;Youth;Unknown
941095;26;male;Gauteng;Youth;indian_asian
941108;26;female;Gauteng;Youth;Unknown
941112;38;male;Mpumalanga;Adults;black
941116;31;male;Mpumalanga;Youth;indian_asian
941137;27;male;Gauteng;Youth;black
941143;24;male;Western Cape;Youth;coloured
941168;28;female;Free State;Youth;Unknown
941181;22;male;Gauteng;Youth;black
941186;36;male;Gauteng;Adults;indian_asian
941208;29;female;Northern Cape;Youth;black
941214;53;male;North West;Adults;white
941220;37;male;Mpumalanga;Adults;black
941227;39;male;Kwazulu Natal;Adults;black
941242;32;male;Gauteng;Youth;indian_asian
941243;55;male;Western Cape;Adults;coloured
941245;40;male;North West;Adults;indian_asian
941250;32;male;Mpumalanga;Youth;black
941253;15;male;Gauteng;Teens;Unknown
941255;22;female;Mpumalanga;Youth;black
941267;26;male;Western Cape;Youth;black
941270;25;male;Mpumalanga;Youth;black
941272;9;male;Gauteng;Kids;Unknown
941274;32;female;Kwazulu Natal;Youth;black
941296;56;female;Northern Cape;Seniors;coloured
941303;36;male;Eastern Cape;Adults;black
941312;47;male;Gauteng;Adults;black
941314;26;female;Limpopo;Youth;black
941332;58;male;Gauteng;Seniors;white
941348;34;female;Gauteng;Youth;black
941362;21;male;Western Cape;Youth;Unknown
941372;51;male;Gauteng;Adults;indian_asian
941379;57;male;Gauteng;Seniors;indian_asian
941380;45;male;Gauteng;Adults;white
941390;34;male;Northern Cape;Youth;black
941402;58;male;Eastern Cape;Seniors;white
941407;42;male;Gauteng;Adults;black
941416;66;male;Northern Cape;Seniors;white
941421;38;male;Western Cape;Adults;coloured
941427;44;male;Gauteng;Adults;black
941428;35;male;Western Cape;Youth;coloured
941440;41;male;Gauteng;Adults;indian_asian
941452;27;female;Gauteng;Youth;black
941456;20;male;Eastern Cape;Youth;coloured
941484;41;male;North West;Adults;black
941488;39;male;Gauteng;Adults;indian_asian
941493;50;female;Western Cape;Adults;coloured
941502;57;male;Mpumalanga;Seniors;Unknown
941508;45;male;Gauteng;Adults;indian_asian
941513;36;male;Kwazulu Natal;Adults;black
941514;33;male;Western Cape;Youth;coloured
941524;34;male;Northern Cape;Youth;black
941525;41;male;Gauteng;Adults;indian_asian
941531;44;male;Gauteng;Adults;black
941543;39;male;Gauteng;Adults;black
941545;40;male;Free State;Adults;black
941546;34;male;Gauteng;Youth;white
941547;20;male;Eastern Cape;Youth;white
941558;47;male;Gauteng;Adults;white
941574;40;male;Gauteng;Adults;coloured
941609;45;male;Gauteng;Adults;black
941616;35;male;Kwazulu Natal;Youth;black
941618;22;male;Gauteng;Youth;coloured
941621;34;male;Gauteng;Youth;black
941622;38;female;Gauteng;Adults;white
941623;31;male;Free State;Youth;white
941629;49;male;Western Cape;Adults;white
941660;24;male;Free State;Youth;white
941663;30;male;Western Cape;Youth;black
941664;35;male;Western Cape;Youth;coloured
941667;26;male;Mpumalanga;Youth;black
941685;43;male;Western Cape;Adults;coloured
941723;43;male;North West;Adults;black
941730;33;male;Kwazulu Natal;Youth;indian_asian
941733;25;male;Western Cape;Youth;coloured
941734;32;female;Western Cape;Youth;Unknown
1063776;31;male;Gauteng;Youth;indian_asian
1064537;32;male;Gauteng;Youth;indian_asian
1106084;37;male;Gauteng;Adults;black
1106115;26;female;Western Cape;Youth;black
1106137;39;male;Western Cape;Adults;coloured
1106156;18;male;Mpumalanga;Teens;white
1106301;45;male;Gauteng;Adults;indian_asian
1106425;27;male;Gauteng;Youth;black
1106456;24;female;Gauteng;Youth;black
1106589;39;male;Western Cape;Adults;Unknown
1106652;20;male;Gauteng;Youth;black
1106801;24;male;Kwazulu Natal;Youth;coloured
1106847;57;male;North West;Seniors;black
1106931;20;male;Gauteng;Youth;black
1107044;32;female;Mpumalanga;Youth;black
1107089;33;male;Western Cape;Youth;white
1107136;29;male;Western Cape;Youth;coloured
1107242;25;male;Gauteng;Youth;indian_asian
1107332;23;male;Gauteng;Youth;black
1107333;41;male;Limpopo;Adults;black
1107416;32;male;Eastern Cape;Youth;indian_asian
1107422;30;male;Western Cape;Youth;black
1107423;45;male;Mpumalanga;Adults;white
1107440;34;male;Gauteng;Youth;indian_asian
1107441;16;female;Gauteng;Teens;black
1107471;27;male;Western Cape;Youth;coloured
1107565;28;male;Mpumalanga;Youth;indian_asian
1107686;30;male;Free State;Youth;white
1107713;44;male;Gauteng;Adults;black
1107714;27;male;North West;Youth;black
1107846;39;male;Western Cape;Adults;coloured
1107857;18;male;Gauteng;Teens;white
1107920;38;male;Gauteng;Adults;white
1107941;21;male;Gauteng;Youth;white
1107963;22;male;Mpumalanga;Youth;coloured
1107967;27;male;Gauteng;Youth;black
1108000;46;male;Kwazulu Natal;Adults;black
1108051;18;male;Northern Cape;Teens;white
1108083;35;male;Western Cape;Youth;coloured
1108125;27;male;Gauteng;Youth;black
1108140;22;male;Kwazulu Natal;Youth;black
1108163;17;male;Gauteng;Teens;white
1108229;40;female;Western Cape;Adults;coloured
1108345;31;male;Limpopo;Youth;indian_asian
1108389;24;male;Western Cape;Youth;coloured
1108404;30;male;Gauteng;Youth;white
1108443;29;male;Gauteng;Youth;black
1108535;34;male;North West;Youth;Unknown
1108629;28;male;Gauteng;Youth;indian_asian
1108688;21;male;North West;Youth;black
1108737;21;male;Gauteng;Youth;black
1108754;20;male;Free State;Youth;black
1108779;28;male;Limpopo;Youth;black
1108792;34;male;Free State;Youth;black
1108872;26;male;Limpopo;Youth;white
1108878;44;male;Gauteng;Adults;black
1108901;50;male;Gauteng;Adults;white
1108944;9;male;Western Cape;Kids;coloured
1109004;43;male;Eastern Cape;Adults;coloured
1109055;39;male;Mpumalanga;Adults;black
1109109;45;male;Gauteng;Adults;black
1109161;34;male;Kwazulu Natal;Youth;indian_asian
1109191;54;male;Eastern Cape;Adults;coloured
1109200;36;male;Western Cape;Adults;coloured
1109229;25;male;Western Cape;Youth;coloured
1109231;32;male;Gauteng;Youth;indian_asian
1109252;30;male;Gauteng;Youth;white
1109264;42;male;Gauteng;Adults;black
1109274;39;male;Gauteng;Adults;Unknown
1109289;39;male;Gauteng;Adults;coloured
1109336;33;male;Gauteng;Youth;Unknown
1109383;39;male;Free State;Adults;black
1109481;51;male;Gauteng;Adults;white
1109496;35;male;Western Cape;Youth;Unknown
1109510;25;male;North West;Youth;black
1109583;45;male;Gauteng;Adults;coloured
1122561;19;male;Kwazulu Natal;Teens;white
1132955;23;male;Western Cape;Youth;white
1133250;36;male;Gauteng;Adults;indian_asian
1280861;0;Unknown;Unknown;Infant;Unknown
1281997;14;female;Free State;Teens;coloured
1283498;0;Unknown;Unknown;Infant;Unknown
1285704;0;Unknown;Unknown;Infant;Unknown
1285929;0;Unknown;Unknown;Infant;Unknown
1285950;30;male;Mpumalanga;Youth;coloured
1287933;26;male;Northern Cape;Youth;white
1292142;0;Unknown;Unknown;Infant;Unknown
1293485;21;male;Gauteng;Youth;black
1295130;0;Unknown;Unknown;Infant;Unknown
1297394;0;Unknown;Unknown;Infant;Unknown
1298176;0;Unknown;Unknown;Infant;Unknown
1299853;22;female;North West;Youth;black
1303457;0;Unknown;Unknown;Infant;Unknown
1304008;0;Unknown;Unknown;Infant;Unknown
1307720;0;Unknown;Unknown;Infant;Unknown
1308689;0;Unknown;Unknown;Infant;Unknown
1310414;0;Unknown;Unknown;Infant;Unknown
1310589;33;male;Mpumalanga;Youth;black
1312534;0;Unknown;Unknown;Infant;Unknown
1314312;0;Unknown;Unknown;Infant;Unknown
1315326;0;Unknown;Unknown;Infant;Unknown
1316622;0;Unknown;Unknown;Infant;Unknown
1318133;17;male;Kwazulu Natal;Teens;Unknown
1319265;0;Unknown;Unknown;Infant;Unknown
1320407;0;Unknown;Unknown;Infant;Unknown
1320736;10;male;Gauteng;Kids;white
1325184;35;female;Limpopo;Youth;white
1330815;0;Unknown;Unknown;Infant;Unknown
1331854;0;Unknown;Unknown;Infant;Unknown
1335653;0;Unknown;Unknown;Infant;Unknown
1337736;0;Unknown;Unknown;Infant;Unknown
1338868;0;Unknown;Unknown;Infant;Unknown
1339762;13;male;Gauteng;Teens;black
1340226;20;male;Gauteng;Youth;black
1344220;21;male;Gauteng;Youth;white
1346053;0;Unknown;Unknown;Infant;Unknown
1347572;21;male;Gauteng;Youth;white
1348140;0;Unknown;Unknown;Infant;Unknown
1357282;0;Unknown;Unknown;Infant;Unknown
1365228;0;Unknown;Unknown;Infant;Unknown
1365633;0;Unknown;Unknown;Infant;Unknown
1366224;0;Unknown;Unknown;Infant;Unknown
1367082;23;male;Limpopo;Youth;black
1368947;0;Unknown;Unknown;Infant;Unknown
1369368;0;Unknown;Unknown;Infant;Unknown
1369498;0;Unknown;Unknown;Infant;Unknown
1372244;0;Unknown;Unknown;Infant;Unknown
1372513;0;Unknown;Unknown;Infant;Unknown
1375589;0;Unknown;Unknown;Infant;Unknown
1377076;0;Unknown;Unknown;Infant;Unknown
1381172;0;Unknown;Unknown;Infant;Unknown
1384390;0;Unknown;Unknown;Infant;Unknown
1385185;0;Unknown;Unknown;Infant;Unknown
1385756;34;female;Western Cape;Youth;black
1388999;36;male;Mpumalanga;Adults;black
1393477;0;Unknown;Unknown;Infant;Unknown
1394143;29;male;Limpopo;Youth;black
1394759;0;Unknown;Unknown;Infant;Unknown
1401783;0;Unknown;Unknown;Infant;Unknown
1406397;0;Unknown;Unknown;Infant;Unknown
1408424;0;Unknown;Unknown;Infant;Unknown
1409148;28;male;Kwazulu Natal;Youth;black
1410090;51;male;Western Cape;Adults;coloured
1412696;27;male;Mpumalanga;Youth;black
1413198;0;Unknown;Unknown;Infant;Unknown
1414207;0;Unknown;Unknown;Infant;Unknown
1416704;0;Unknown;Unknown;Infant;Unknown
1419271;0;Unknown;Unknown;Infant;Unknown
1420172;0;Unknown;Unknown;Infant;Unknown
1420524;0;Unknown;Unknown;Infant;Unknown
1421966;0;Unknown;Unknown;Infant;Unknown
1433410;0;Unknown;Unknown;Infant;Unknown
1435233;0;Unknown;Unknown;Infant;Unknown
1437854;0;Unknown;Unknown;Infant;Unknown
1438990;0;Unknown;Unknown;Infant;Unknown
1439369;0;Unknown;Unknown;Infant;Unknown
1439966;0;Unknown;Unknown;Infant;Unknown
1440426;0;Unknown;Unknown;Infant;Unknown
1443808;30;male;Gauteng;Youth;black
1445897;17;male;Mpumalanga;Teens;black
1450546;0;Unknown;Unknown;Infant;Unknown
1451460;60;male;Mpumalanga;Seniors;black
1455550;0;Unknown;Unknown;Infant;Unknown
1456819;0;Unknown;Unknown;Infant;Unknown
1463542;16;female;Free State;Teens;white
1467780;0;Unknown;Unknown;Infant;Unknown
1467831;0;Unknown;Unknown;Infant;Unknown
1467952;0;Unknown;Unknown;Infant;Unknown
1468823;0;Unknown;Unknown;Infant;Unknown
1470044;0;Unknown;Unknown;Infant;Unknown
1473422;0;Unknown;Unknown;Infant;Unknown
1474655;0;Unknown;Unknown;Infant;Unknown
1475333;0;Unknown;Unknown;Infant;Unknown
1475817;0;Unknown;Unknown;Infant;Unknown
1476193;0;Unknown;Unknown;Infant;Unknown
1479693;0;Unknown;Unknown;Infant;Unknown
1482604;37;male;Eastern Cape;Adults;coloured
1488531;0;Unknown;Unknown;Infant;Unknown
1489163;29;male;Eastern Cape;Youth;coloured
1490038;0;Unknown;Unknown;Infant;Unknown
1490328;0;Unknown;Unknown;Infant;Unknown
1490831;0;Unknown;Unknown;Infant;Unknown
1490982;28;male;Gauteng;Youth;Unknown
1493009;0;Unknown;Unknown;Infant;Unknown
1495691;16;female;Kwazulu Natal;Teens;Unknown
1500061;0;Unknown;Unknown;Infant;Unknown
1500535;0;Unknown;Unknown;Infant;Unknown
1502338;30;male;Gauteng;Youth;white
1504298;0;Unknown;Unknown;Infant;Unknown
1505846;0;Unknown;Unknown;Infant;Unknown
1508455;0;Unknown;Unknown;Infant;Unknown
1509147;0;Unknown;Unknown;Infant;Unknown
1512929;14;male;Eastern Cape;Teens;indian_asian
1518180;32;male;North West;Youth;white
1520130;0;Unknown;Unknown;Infant;Unknown
1521131;0;Unknown;Unknown;Infant;Unknown
1524448;30;female;Western Cape;Youth;black
1526052;0;Unknown;Unknown;Infant;Unknown
1529372;29;male;Western Cape;Youth;black
1535956;0;Unknown;Unknown;Infant;Unknown
1536986;0;Unknown;Unknown;Infant;Unknown
1537182;0;Unknown;Unknown;Infant;Unknown
1541644;0;Unknown;Unknown;Infant;Unknown
1546260;28;male;Gauteng;Youth;white
1546680;0;Unknown;Unknown;Infant;Unknown
1549363;0;Unknown;Unknown;Infant;Unknown
1551170;0;Unknown;Unknown;Infant;Unknown
1553875;0;Unknown;Unknown;Infant;Unknown
1554781;0;Unknown;Unknown;Infant;Unknown
1557758;0;Unknown;Unknown;Infant;Unknown
1558034;0;Unknown;Unknown;Infant;Unknown
1560174;0;male;Mpumalanga;Infant;Unknown
1563843;0;Unknown;Unknown;Infant;Unknown
1565327;0;Unknown;Unknown;Infant;Unknown
1569423;0;Unknown;Unknown;Infant;Unknown
1571824;0;Unknown;Unknown;Infant;Unknown
1573025;0;Unknown;Unknown;Infant;Unknown
1573248;0;Unknown;Unknown;Infant;Unknown
1573644;27;male;Kwazulu Natal;Youth;black
1578967;0;Unknown;Unknown;Infant;Unknown
1581005;26;male;Mpumalanga;Youth;black
1581819;0;Unknown;Unknown;Infant;Unknown
1581991;0;Unknown;Unknown;Infant;Unknown
1582057;0;Unknown;Unknown;Infant;Unknown
1583292;0;Unknown;Unknown;Infant;Unknown
1584323;0;Unknown;Unknown;Infant;Unknown
1584807;22;male;Gauteng;Youth;white
1586559;0;Unknown;Unknown;Infant;Unknown
1586633;45;male;Gauteng;Adults;black
1591149;25;male;Mpumalanga;Youth;black
1594105;0;Unknown;Unknown;Infant;Unknown
1594216;25;male;Kwazulu Natal;Youth;white
1594716;0;Unknown;Unknown;Infant;Unknown
1594936;20;male;Limpopo;Youth;black
1595065;0;Unknown;Unknown;Infant;Unknown
1595241;32;female;Gauteng;Youth;white
1597924;0;Unknown;Unknown;Infant;Unknown
1598093;0;Unknown;Unknown;Infant;Unknown
1603975;0;Unknown;Unknown;Infant;Unknown
1605024;0;Unknown;Unknown;Infant;Unknown
1606000;0;Unknown;Unknown;Infant;Unknown
1610206;0;Unknown;Unknown;Infant;Unknown
1610747;23;male;Western Cape;Youth;coloured
1611471;0;Unknown;Unknown;Infant;Unknown
1613984;0;Unknown;Unknown;Infant;Unknown
1616168;0;Unknown;Unknown;Infant;Unknown
1616382;0;Unknown;Unknown;Infant;Unknown
1617406;0;Unknown;Unknown;Infant;Unknown
1617557;0;Unknown;Unknown;Infant;Unknown
1619460;25;female;Gauteng;Youth;black
1621731;0;Unknown;Unknown;Infant;Unknown
1622314;0;Unknown;Unknown;Infant;Unknown
1623105;0;Unknown;Unknown;Infant;Unknown
1623852;0;Unknown;Unknown;Infant;Unknown
1625415;16;female;Kwazulu Natal;Teens;black
1625675;0;Unknown;Unknown;Infant;Unknown
1628325;0;Unknown;Unknown;Infant;Unknown
1629002;0;Unknown;Unknown;Infant;Unknown
1633923;28;male;Gauteng;Youth;white
1635210;0;Unknown;Unknown;Infant;Unknown
1635787;29;male;Gauteng;Youth;white
1636118;0;Unknown;Unknown;Infant;Unknown
1636482;0;Unknown;Unknown;Infant;Unknown
1636830;0;Unknown;Unknown;Infant;Unknown
1638454;0;Unknown;Unknown;Infant;Unknown
1639481;0;Unknown;Unknown;Infant;Unknown
1643585;26;male;Limpopo;Youth;black
1649404;36;female;Limpopo;Adults;black
1650569;29;male;Gauteng;Youth;indian_asian
1652930;39;male;Kwazulu Natal;Adults;black
1655197;0;Unknown;Unknown;Infant;Unknown
1655809;0;Unknown;Unknown;Infant;Unknown
1661754;22;male;Limpopo;Youth;black
1662341;0;Unknown;Unknown;Infant;Unknown
1662674;27;male;Gauteng;Youth;black
1663649;0;Unknown;Unknown;Infant;Unknown
1664992;26;female;Free State;Youth;coloured
1668087;0;Unknown;Unknown;Infant;Unknown
1670265;0;Unknown;Unknown;Infant;Unknown
1674586;25;male;Western Cape;Youth;coloured
1676019;0;Unknown;Unknown;Infant;Unknown
1679020;0;Unknown;Unknown;Infant;Unknown
1681613;0;Unknown;Unknown;Infant;Unknown
1682946;0;Unknown;Unknown;Infant;Unknown
1684253;0;Unknown;Unknown;Infant;Unknown
1685222;0;Unknown;Unknown;Infant;Unknown
1686746;26;female;Limpopo;Youth;black
1690337;0;Unknown;Unknown;Infant;Unknown
1690521;0;Unknown;Unknown;Infant;Unknown
1700317;23;male;Limpopo;Youth;black
1701361;0;Unknown;Unknown;Infant;Unknown
1706422;0;Unknown;Unknown;Infant;Unknown
1707079;0;Unknown;Unknown;Infant;Unknown
1708786;0;Unknown;Unknown;Infant;Unknown
1711174;0;Unknown;Unknown;Infant;Unknown
1711786;0;Unknown;Unknown;Infant;Unknown
1713026;0;Unknown;Unknown;Infant;Unknown
1715579;0;Unknown;Unknown;Infant;Unknown
1717718;0;Unknown;Unknown;Infant;Unknown
1718526;0;Unknown;Unknown;Infant;Unknown
1720564;44;male;Gauteng;Adults;black
1720645;0;Unknown;Unknown;Infant;Unknown
1722226;0;Unknown;Unknown;Infant;Unknown
1726955;0;Unknown;Unknown;Infant;Unknown
1731138;0;Unknown;Unknown;Infant;Unknown
1732701;37;male;Gauteng;Adults;Unknown
1734339;0;Unknown;Unknown;Infant;Unknown
1737174;0;Unknown;Unknown;Infant;Unknown
1737558;0;Unknown;Unknown;Infant;Unknown
1738042;0;Unknown;Unknown;Infant;Unknown
1738515;0;Unknown;Unknown;Infant;Unknown
1740096;0;Unknown;Unknown;Infant;Unknown
1740385;0;Unknown;Unknown;Infant;Unknown
1740609;0;Unknown;Unknown;Infant;Unknown
1742749;0;Unknown;Unknown;Infant;Unknown
1743725;0;Unknown;Unknown;Infant;Unknown
1746370;0;Unknown;Unknown;Infant;Unknown
1746887;0;Unknown;Unknown;Infant;Unknown
1750991;0;Unknown;Unknown;Infant;Unknown
1751579;0;Unknown;Unknown;Infant;Unknown
1753574;0;Unknown;Unknown;Infant;Unknown
1753968;39;female;Kwazulu Natal;Adults;Unknown
1754172;0;Unknown;Unknown;Infant;Unknown
1754522;0;Unknown;Unknown;Infant;Unknown
1763607;0;Unknown;Unknown;Infant;Unknown
1767811;0;Unknown;Unknown;Infant;Unknown
1770122;27;male;Kwazulu Natal;Youth;black
1772754;0;Unknown;Unknown;Infant;Unknown
1773520;0;Unknown;Unknown;Infant;Unknown
1774230;0;Unknown;Unknown;Infant;Unknown
1774274;0;Unknown;Unknown;Infant;Unknown
1774436;0;Unknown;Unknown;Infant;Unknown
1775937;0;Unknown;Unknown;Infant;Unknown
1779418;0;Unknown;Unknown;Infant;Unknown
1779528;0;Unknown;Unknown;Infant;Unknown
1780406;0;Unknown;Unknown;Infant;Unknown
1780803;0;Unknown;Unknown;Infant;Unknown
1783630;45;male;Kwazulu Natal;Adults;indian_asian
1787872;0;Unknown;Unknown;Infant;Unknown
1789379;0;Unknown;Unknown;Infant;Unknown
1792155;0;Unknown;Unknown;Infant;Unknown
1793451;0;Unknown;Unknown;Infant;Unknown
1796285;0;Unknown;Unknown;Infant;Unknown
1797209;0;Unknown;Unknown;Infant;Unknown
1801442;0;Unknown;Unknown;Infant;Unknown
1803732;0;Unknown;Unknown;Infant;Unknown
1804252;0;Unknown;Unknown;Infant;Unknown
1805040;0;Unknown;Unknown;Infant;Unknown
1805542;0;Unknown;Unknown;Infant;Unknown
1806206;35;female;Gauteng;Youth;Unknown
1808067;0;Unknown;Unknown;Infant;Unknown
1811549;0;Unknown;Unknown;Infant;Unknown
1813755;0;Unknown;Unknown;Infant;Unknown
1818315;45;male;Gauteng;Adults;white
1820091;0;Unknown;Unknown;Infant;Unknown
1820740;0;Unknown;Unknown;Infant;Unknown
1821537;0;Unknown;Unknown;Infant;Unknown
1822001;0;Unknown;Unknown;Infant;Unknown
1822572;27;male;Gauteng;Youth;indian_asian
1823988;0;Unknown;Unknown;Infant;Unknown
1824146;22;female;Gauteng;Youth;black
1826258;0;Unknown;Unknown;Infant;Unknown
1829768;0;Unknown;Unknown;Infant;Unknown
1831261;0;Unknown;Unknown;Infant;Unknown
1966180;42;male;Gauteng;Adults;white
1998924;38;male;Mpumalanga;Adults;coloured
1999889;34;male;Western Cape;Youth;coloured
1999958;24;male;Mpumalanga;Youth;indian_asian
2000015;58;male;Western Cape;Seniors;coloured
2000032;29;male;Gauteng;Youth;indian_asian
2000056;97;male;Gauteng;Seniors;indian_asian
2000160;43;male;North West;Adults;black
2000222;35;male;Limpopo;Youth;black
2000262;27;male;Mpumalanga;Youth;black
2000272;37;male;Western Cape;Adults;coloured
2000285;30;male;Gauteng;Youth;white
2000313;27;male;North West;Youth;black
2000346;34;male;Western Cape;Youth;coloured
2000382;39;male;Limpopo;Adults;black
2000415;40;female;Gauteng;Adults;black
2000422;39;male;Western Cape;Adults;black
2011067;48;male;Gauteng;Adults;black
2015326;29;male;Kwazulu Natal;Youth;black
2015328;28;male;Kwazulu Natal;Youth;black
2017664;41;female;Free State;Adults;black
2018302;29;male;Western Cape;Youth;Unknown
2018358;30;male;Western Cape;Youth;coloured
2018374;47;male;Kwazulu Natal;Adults;black
2018993;45;male;Western Cape;Adults;Unknown
2021277;33;male;Gauteng;Youth;black
2021324;36;male;Gauteng;Adults;indian_asian
2021327;79;male;Gauteng;Seniors;white
2021328;26;male;Free State;Youth;indian_asian
2021333;37;male;Gauteng;Adults;black
2021345;28;male;Western Cape;Youth;coloured
2021359;28;male;Eastern Cape;Youth;coloured
2021360;52;male;Gauteng;Adults;black
2090526;52;male;Mpumalanga;Adults;black
2090538;39;male;Gauteng;Adults;indian_asian
2090555;27;male;Gauteng;Youth;indian_asian
2090685;43;male;Western Cape;Adults;coloured
2090745;39;male;Western Cape;Adults;coloured
2090790;41;male;Gauteng;Adults;white
2090791;13;female;Kwazulu Natal;Teens;indian_asian
2090806;33;male;Mpumalanga;Youth;black
2090836;30;male;Western Cape;Youth;coloured
2090895;46;male;Gauteng;Adults;black
2090968;37;male;Gauteng;Adults;black
2091037;41;male;Gauteng;Adults;indian_asian
2091055;36;male;Limpopo;Adults;black
2091155;45;male;Free State;Adults;black
2091234;42;male;Gauteng;Adults;black
2091260;35;male;Gauteng;Youth;black
2091280;22;male;Gauteng;Youth;black
2091343;34;male;Gauteng;Youth;black
2091371;44;male;Gauteng;Adults;black
2091541;33;male;Gauteng;Youth;black
2091585;16;male;Limpopo;Teens;black
2091609;28;male;Gauteng;Youth;black
2091688;34;male;Gauteng;Youth;black
2091776;27;male;Western Cape;Youth;coloured
2091865;25;male;Gauteng;Youth;white
2091882;34;male;Gauteng;Youth;black
2091890;28;male;Western Cape;Youth;white
